order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,line_amount,category,gender,customer_region,loyalty_tier
O977925,C00273,P0015,2,14.07,2025-07-06,Delivered,Credit Card,South,0.1,25.33,Storage,Male,Central,Gold
O931174,C00319,P0019,5,23.74,2025-07-06,Delayed,Credit Card,East,0.15,100.89,Kitchen,Male,West,Gold
O776851,C00386,P0001,4,9.53,2025-07-06,Delivered,Credit Card,North,0.1,34.31,Storage,Other,East,Gold
O975279,C00327,P0025,1,37.26,2025-07-06,Delayed,PayPal,West,0.1,33.53,Cleaning,Male,East,Bronze
O628669,C00091,P0022,3,14.95,2025-07-06,Delivered,Credit Card,South,0.0,44.85,Cleaning,Male,West,Silver
O229509,C00379,P0003,1,41.56,2025-07-06,Delivered,Bank Transfer,East,0.05,39.48,Cleaning,Male,North,Gold
O926950,C00019,P0017,3,44.6,2025-07-06,Cancelled,PayPal,Central,0.1,120.42,Personal Care,Female,East,Gold
O474470,C00168,P0022,5,17.31,2025-07-06,Delayed,Credit Card,North,0.1,77.9,Cleaning,Female,South,Bronze
O343727,C00462,P0002,2,13.45,2025-07-06,Delivered,Bank Transfer,Central,0.2,21.52,Cleaning,Other,West,Gold
O182356,C00118,P0023,3,48.67,2025-07-06,Delivered,Credit Card,North,0.05,138.71,Outdoors,Male,East,Silver
O706850,C00139,P0016,5,16.03,2025-07-06,Delayed,Credit Card,East,0.0,80.15,Cleaning,Other,Central,Bronze
O288367,C00148,P0017,3,46.66,2025-07-06,Delivered,PayPal,West,0.1,125.98,Personal Care,Male,West,Gold
O599553,C00422,P0006,2,39.53,2025-07-06,Delivered,Credit Card,South,0.05,75.11,Cleaning,Other,North,Silver
O831148,C00256,P0002,3,45.37,2025-07-06,Delivered,PayPal,West,0.2,108.89,Cleaning,Female,East,Gold
O725652,C00307,P0015,5,42.21,2025-07-06,Delivered,PayPal,Central,0.05,200.5,Storage,Male,South,Bronze
O715008,C00430,P0001,4,48.36,2025-07-06,Delivered,Credit Card,East,0.1,174.1,Storage,Female,East,Gold
O855403,C00479,P0002,2,48.36,2025-07-06,Delivered,Credit Card,Central,0.1,87.05,Cleaning,Male,South,Gold
O682525,C00265,P0019,5,9.42,2025-07-06,Cancelled,Bank Transfer,North,0.0,47.1,Kitchen,Male,West,Gold
O930462,C00357,P0007,4,8.44,2025-07-06,Delayed,Bank Transfer,West,0.15,28.7,Personal Care,Male,Central,Silver
O816745,C00013,P0008,3,15.11,2025-07-06,Cancelled,Bank Transfer,North,0.15,38.53,Storage,Female,West,Gold
O720894,C00491,P0008,1,18.62,2025-07-06,Delayed,Credit Card,South,0.05,17.69,Storage,Other,Central,Gold
O877989,C00374,P0021,2,9.0,2025-07-06,Delayed,Credit Card,East,0.1,16.2,Kitchen,Female,North,Gold
O329290,C00179,P0005,5,13.37,2025-07-06,Delivered,Bank Transfer,South,0.1,60.16,Personal Care,Female,South,Gold
O603308,C00445,P0008,5,21.59,2025-07-06,Delivered,Credit Card,South,0.15,91.76,Storage,Male,West,Silver
O776679,C00440,P0014,4,16.02,2025-07-06,Delayed,Credit Card,Central,0.1,57.67,Outdoors,Other,North,Gold
O446371,C00221,P0006,4,9.39,2025-07-06,Delayed,PayPal,North,0.15,31.93,Cleaning,Female,West,Silver
O122272,C00057,P0015,4,31.49,2025-07-06,Cancelled,Credit Card,West,0.1,113.36,Storage,Male,Central,Gold
O968302,C00016,P0002,5,46.11,2025-07-06,Delayed,Credit Card,East,0.05,219.02,Cleaning,Other,North,Gold
O522541,C00387,P0003,2,42.36,2025-07-06,Delayed,PayPal,East,0.1,76.25,Cleaning,Female,North,Gold
O682355,C00146,P0005,4,49.8,2025-07-06,Delivered,Credit Card,West,0.2,159.36,Personal Care,Female,East,Silver
O772607,C00164,P0005,1,9.85,2025-07-06,Delayed,PayPal,West,0.1,8.86,Personal Care,Male,Central,Gold
O491076,C00142,P0006,3,9.46,2025-07-06,Cancelled,PayPal,East,0.1,25.54,Cleaning,Other,East,Bronze
O524786,C00147,P0022,1,11.23,2025-07-06,Cancelled,Credit Card,North,0.05,10.67,Cleaning,Male,East,Gold
O690224,C00142,P0024,3,16.23,2025-07-06,Delivered,Bank Transfer,East,0.2,38.95,Storage,Other,East,Bronze
O494972,C00230,P0018,3,28.73,2025-07-06,Delayed,Credit Card,East,0.0,86.19,Storage,Other,South,Bronze
O218961,C00454,P0002,5,13.97,2025-07-06,Cancelled,Bank Transfer,North,0.1,62.87,Cleaning,Female,South,Gold
O968760,C00281,P0003,2,43.06,2025-07-06,Delivered,PayPal,South,0.2,68.9,Cleaning,Other,East,Bronze
O289534,C00076,P0002,2,10.15,2025-07-06,Delayed,Bank Transfer,East,0.1,18.27,Cleaning,Female,North,Gold
O332860,C00166,P0013,1,8.19,2025-07-06,Delivered,Credit Card,Central,0.15,6.96,Cleaning,Female,North,Gold
O202952,C00464,P0022,1,46.61,2025-07-06,Delayed,PayPal,South,0.2,37.29,Cleaning,Male,Central,Gold
O970465,C00125,P0011,4,37.4,2025-07-06,Cancelled,PayPal,East,0.2,119.68,Kitchen,Female,South,Gold
O241406,C00370,P0027,4,23.78,2025-07-06,Cancelled,Credit Card,West,0.2,76.1,Outdoors,Female,East,Gold
O850920,C00411,P0005,1,13.89,2025-07-06,Delivered,Credit Card,West,0.1,12.5,Personal Care,Male,East,Gold
O683783,C00159,P0016,1,26.74,2025-07-06,Delivered,Credit Card,North,0.05,25.4,Cleaning,Male,West,Bronze
O561250,C00092,P0014,3,44.6,2025-07-06,Delivered,PayPal,Central,0.2,107.04,Outdoors,Male,East,Gold
O207462,C00152,P0006,1,13.54,2025-07-06,Delivered,Credit Card,South,0.15,11.51,Cleaning,Other,North,Silver
O763830,C00415,P0028,3,17.38,2025-07-06,Delivered,PayPal,South,0.1,46.93,Outdoors,Female,South,Gold
O506188,C00164,P0015,4,8.71,2025-07-06,Delivered,Bank Transfer,North,0.05,33.1,Storage,Male,Central,Gold
O101988,C00343,P0024,5,14.06,2025-07-06,Delayed,PayPal,East,0.0,70.3,Storage,Other,East,Silver
O101218,C00272,P0004,1,13.67,2025-07-06,Delivered,Credit Card,West,0.2,10.94,Kitchen,Female,South,Silver
O286436,C00473,P0007,5,25.74,2025-07-06,Cancelled,Bank Transfer,Central,0.1,115.83,Personal Care,Male,North,Bronze
O175546,C00344,P0006,1,36.31,2025-07-06,Delivered,PayPal,West,0.1,32.68,Cleaning,Female,West,Gold
O993717,C00349,P0024,1,36.3,2025-07-06,Cancelled,Credit Card,East,0.15,30.85,Storage,Female,East,Gold
O391077,C00168,P0018,5,42.86,2025-07-06,Cancelled,Bank Transfer,West,0.05,203.58,Storage,Female,South,Bronze
O716503,C00411,P0006,5,39.03,2025-07-06,Delayed,Credit Card,North,0.15,165.88,Cleaning,Male,East,Gold
O103896,C00496,P0011,3,48.37,2025-07-06,Delivered,Credit Card,South,0.2,116.09,Kitchen,Female,Central,Gold
O781937,C00453,P0025,5,37.43,2025-07-06,Delivered,Credit Card,West,0.05,177.79,Cleaning,Male,West,Silver
O300860,C00191,P0008,4,46.02,2025-07-06,Delivered,Bank Transfer,Central,0.1,165.67,Storage,Other,East,Silver
O785597,C00446,P0005,3,20.12,2025-07-06,Delayed,Credit Card,North,0.05,57.34,Personal Care,Other,West,Silver
O988876,C00450,P0003,3,9.75,2025-07-06,Delivered,PayPal,West,0.1,26.32,Cleaning,Female,East,Gold
O238215,C00416,P0007,5,34.79,2025-07-06,Delayed,Credit Card,East,0.05,165.25,Personal Care,Female,West,Gold
O513538,C00108,P0012,2,35.44,2025-07-06,Cancelled,PayPal,Central,0.0,70.88,Cleaning,Female,West,Bronze
O473651,C00364,P0010,3,21.72,2025-07-06,Delayed,Bank Transfer,Central,0.05,61.9,Cleaning,Female,South,Silver
O802859,C00040,P0017,2,9.07,2025-07-06,Delivered,Bank Transfer,West,0.0,18.14,Personal Care,Female,East,Gold
O556857,C00086,P0029,5,33.99,2025-07-06,Delivered,Bank Transfer,Central,0.1,152.96,Cleaning,Male,East,Bronze
O997678,C00322,P0005,3,22.46,2025-07-06,Delivered,Bank Transfer,West,0.1,60.64,Personal Care,Male,South,Gold
O414775,C00356,P0007,2,15.35,2025-07-06,Cancelled,Bank Transfer,East,0.05,29.16,Personal Care,Female,South,Gold
O430286,C00151,P0030,4,10.54,2025-07-06,Cancelled,PayPal,North,0.15,35.84,Cleaning,Female,Central,Gold
O302647,C00404,P0018,2,26.66,2025-07-06,Cancelled,PayPal,West,0.1,47.99,Storage,Male,East,Gold
O793932,C00061,P0006,1,15.38,2025-07-06,Cancelled,PayPal,West,0.05,14.61,Cleaning,Female,North,Gold
O995316,C00248,P0012,3,34.08,2025-07-06,Delivered,PayPal,East,0.1,92.02,Cleaning,Female,West,Gold
O361593,C00016,P0027,4,22.14,2025-07-06,Delivered,PayPal,North,0.1,79.7,Outdoors,Other,North,Gold
O343406,C00112,P0001,2,15.37,2025-07-06,Delivered,Credit Card,Central,0.05,29.2,Storage,Male,North,Bronze
O918723,C00317,P0016,5,13.82,2025-07-06,Delayed,Bank Transfer,Central,0.15,58.73,Cleaning,Female,South,Gold
O140019,C00073,P0012,5,20.01,2025-07-06,Cancelled,Credit Card,South,0.1,90.05,Cleaning,Female,North,Silver
O371025,C00215,P0025,2,16.43,2025-07-06,Delivered,PayPal,East,0.0,32.86,Cleaning,Male,North,Gold
O717096,C00254,P0027,1,44.12,2025-07-06,Delivered,PayPal,North,0.1,39.71,Outdoors,Unknown,Unknown,Unknown
O989010,C00258,P0024,5,43.26,2025-07-06,Delivered,PayPal,Central,0.15,183.86,Storage,Female,East,Bronze
O983443,C00109,P0011,1,49.2,2025-07-06,Cancelled,Credit Card,West,0.1,44.28,Kitchen,Other,East,Bronze
O948986,C00052,P0015,5,16.84,2025-07-06,Cancelled,Bank Transfer,South,0.1,75.78,Storage,Female,East,Gold
O155211,C00413,P0029,1,33.03,2025-07-06,Delivered,Credit Card,South,0.05,31.38,Cleaning,Female,Central,Gold
O253012,C00028,P0014,3,34.45,2025-07-06,Delivered,Credit Card,South,0.2,82.68,Outdoors,Female,North,Gold
O493223,C00132,P0013,2,16.72,2025-07-06,Delivered,Credit Card,South,0.0,33.44,Cleaning,Female,South,Bronze
O829460,C00322,P0002,5,33.89,2025-07-06,Delivered,PayPal,North,0.15,144.03,Cleaning,Male,South,Gold
O310315,C00074,P0028,5,35.65,2025-07-06,Delayed,Bank Transfer,South,0.2,142.6,Outdoors,Male,North,Bronze
O567654,C00301,P0029,5,28.53,2025-07-06,Delivered,Credit Card,East,0.0,142.65,Cleaning,Female,Central,Gold
O547811,C00367,P0026,3,42.95,2025-07-06,Delayed,Credit Card,Central,0.1,115.97,Storage,Female,North,Silver
O205673,C00442,P0010,2,45.97,2025-07-06,Delivered,Credit Card,Central,0.1,82.75,Cleaning,Male,North,Bronze
O221124,C00486,P0028,2,8.16,2025-07-06,Delayed,PayPal,South,0.2,13.06,Outdoors,Male,East,Gold
O513035,C00377,P0015,4,25.85,2025-07-06,Cancelled,Bank Transfer,Central,0.1,93.06,Storage,Female,Central,Bronze
O218276,C00462,P0006,5,37.6,2025-07-06,Delivered,Credit Card,West,0.05,178.6,Cleaning,Other,West,Gold
O143705,C00082,P0022,2,35.28,2025-07-06,Delayed,Credit Card,Central,0.0,70.56,Cleaning,Female,North,Gold
O680530,C00158,P0011,3,29.01,2025-07-06,Cancelled,PayPal,Central,0.15,73.98,Kitchen,Other,East,Bronze
O102507,C00303,P0011,4,37.84,2025-07-06,Delivered,PayPal,North,0.15,128.66,Kitchen,Other,Central,Bronze
O502495,C00162,P0003,4,38.05,2025-07-06,Cancelled,Credit Card,South,0.2,121.76,Cleaning,Female,West,Silver
O724098,C00290,P0003,5,42.02,2025-07-06,Cancelled,PayPal,Central,0.05,199.6,Cleaning,Male,South,Gold
O572655,C00328,P0010,5,25.51,2025-07-06,Delivered,Credit Card,Central,0.2,102.04,Cleaning,Female,Central,Gold
O463423,C00329,P0008,1,34.48,2025-07-06,Cancelled,Credit Card,South,0.05,32.76,Storage,Female,South,Gold
O712317,C00348,P0007,2,20.86,2025-07-06,Delivered,Bank Transfer,South,0.0,41.72,Personal Care,Female,West,Gold
O613119,C00290,P0024,4,25.81,2025-07-06,Delivered,Bank Transfer,East,0.05,98.08,Storage,Male,South,Gold
O542427,C00084,P0009,4,36.39,2025-07-06,Delayed,Credit Card,South,0.0,145.56,Outdoors,Female,West,Gold
O138054,C00337,P0001,1,12.44,2025-07-06,Delayed,Bank Transfer,Central,0.15,10.57,Storage,Male,Central,Gold
O540635,C00377,P0028,1,48.14,2025-07-06,Delivered,Credit Card,East,0.0,48.14,Outdoors,Female,Central,Bronze
O927717,C00157,P0009,1,33.68,2025-07-06,Delivered,Bank Transfer,East,0.15,28.63,Outdoors,Female,South,Silver
O410704,C00328,P0020,2,45.57,2025-07-06,Delivered,PayPal,Central,0.2,72.91,Cleaning,Female,Central,Gold
O575523,C00436,P0019,5,32.55,2025-07-06,Delayed,Bank Transfer,East,0.1,146.48,Kitchen,Female,North,Gold
O835006,C00439,P0021,1,28.3,2025-07-06,Delayed,PayPal,South,0.05,26.88,Kitchen,Other,North,Bronze
O224336,C00256,P0025,2,34.49,2025-07-06,Delayed,Bank Transfer,East,0.15,58.63,Cleaning,Female,East,Gold
O171464,C00131,P0025,3,28.09,2025-07-06,Delayed,Credit Card,East,0.0,84.27,Cleaning,Male,Central,Gold
O358648,C00317,P0004,5,30.47,2025-07-06,Cancelled,PayPal,West,0.1,137.12,Kitchen,Female,South,Gold
O583517,C00213,P0024,3,8.67,2025-07-06,Delivered,Bank Transfer,Central,0.15,22.11,Storage,Female,South,Bronze
O841401,C00316,P0010,1,17.58,2025-07-06,Delivered,Bank Transfer,North,0.1,15.82,Cleaning,Female,South,Gold
O645265,C00064,P0016,1,45.25,2025-07-06,Delivered,Credit Card,West,0.15,38.46,Cleaning,Female,Central,Gold
O289469,C00473,P0022,5,33.31,2025-07-06,Delayed,Credit Card,South,0.1,149.9,Cleaning,Male,North,Bronze
O916245,C00070,P0011,3,20.83,2025-07-06,Delayed,Bank Transfer,West,0.05,59.37,Kitchen,Male,Central,Gold
O973753,C00488,P0019,2,19.13,2025-07-06,Delivered,Bank Transfer,South,0.1,34.43,Kitchen,Male,North,Silver
O432829,C00374,P0010,2,12.8,2025-07-06,Cancelled,Credit Card,East,0.0,25.6,Cleaning,Female,North,Gold
O994586,C00150,P0027,2,17.86,2025-07-06,Cancelled,Credit Card,South,0.0,35.72,Outdoors,Female,West,Bronze
O940862,C00289,P0020,5,18.85,2025-07-06,Cancelled,Credit Card,Central,0.0,94.25,Cleaning,Female,West,Gold
O260388,C00443,P0005,3,17.89,2025-07-06,Delayed,Credit Card,South,0.2,42.94,Personal Care,Female,West,Silver
O860367,C00436,P0003,2,17.91,2025-07-06,Delayed,PayPal,East,0.1,32.24,Cleaning,Female,North,Gold
O991022,C00288,P0012,3,13.3,2025-07-06,Delayed,Bank Transfer,Central,0.2,31.92,Cleaning,Other,North,Bronze
O459801,C00405,P0014,4,11.54,2025-07-06,Delivered,Credit Card,East,0.0,46.16,Outdoors,Other,West,Silver
O754986,C00017,P0024,5,32.7,2025-07-06,Delivered,PayPal,North,0.15,138.98,Storage,Male,West,Gold
O244093,C00312,P0025,2,46.79,2025-07-06,Delayed,Credit Card,South,0.15,79.54,Cleaning,Other,North,Gold
O739903,C00383,P0023,4,11.21,2025-07-06,Delayed,Credit Card,South,0.1,40.36,Outdoors,Female,North,Gold
O294165,C00159,P0015,2,22.83,2025-07-06,Delivered,PayPal,West,0.0,45.66,Storage,Male,West,Bronze
O360604,C00479,P0003,3,45.78,2025-07-06,Cancelled,Credit Card,West,0.2,109.87,Cleaning,Male,South,Gold
O563080,C00237,P0013,2,26.71,2025-07-06,Cancelled,Bank Transfer,West,0.15,45.41,Cleaning,Female,South,Bronze
O661643,C00032,P0026,5,33.65,2025-07-06,Delivered,Bank Transfer,North,0.1,151.43,Storage,Female,East,Gold
O182115,C00257,P0002,5,11.63,2025-07-06,Delivered,Credit Card,South,0.1,52.34,Cleaning,Female,South,Gold
O174225,C00215,P0024,5,34.56,2025-07-06,Cancelled,Credit Card,Central,0.1,155.52,Storage,Male,North,Gold
O786598,C00289,P0020,2,40.31,2025-07-06,Delivered,PayPal,West,0.2,64.5,Cleaning,Female,West,Gold
O741969,C00363,P0010,5,28.12,2025-07-06,Delayed,PayPal,West,0.15,119.51,Cleaning,Male,West,Gold
O158134,C00154,P0026,2,24.48,2025-07-06,Delivered,Credit Card,North,0.0,48.96,Storage,Other,East,Bronze
O727416,C00492,P0022,2,38.64,2025-07-06,Delayed,Credit Card,West,0.15,65.69,Cleaning,Male,Central,Gold
O384698,C00377,P0003,1,43.96,2025-07-06,Delivered,Bank Transfer,North,0.1,39.56,Cleaning,Female,Central,Bronze
O896740,C00040,P0012,1,42.44,2025-07-06,Delayed,Bank Transfer,East,0.1,38.2,Cleaning,Female,East,Gold
O651546,C00270,P0004,3,49.93,2025-07-06,Delivered,PayPal,Central,0.15,127.32,Kitchen,Male,North,Silver
O896668,C00385,P0026,3,28.31,2025-07-06,Delivered,Credit Card,East,0.05,80.68,Storage,Male,South,Gold
O997360,C00130,P0023,5,30.89,2025-07-06,Delayed,Bank Transfer,East,0.0,154.45,Outdoors,Female,South,Gold
O605087,C00035,P0029,2,14.35,2025-07-06,Cancelled,Credit Card,West,0.1,25.83,Cleaning,Other,South,Silver
O774030,C00252,P0029,1,29.82,2025-07-06,Delayed,Bank Transfer,Central,0.15,25.35,Cleaning,Unknown,North,Bronze
O124372,C00366,P0023,5,27.42,2025-07-06,Delayed,Credit Card,Central,0.05,130.24,Outdoors,Female,North,Bronze
O340198,C00257,P0018,1,18.44,2025-07-06,Delayed,Bank Transfer,North,0.15,15.67,Storage,Female,South,Gold
O436800,C00089,P0011,2,23.32,2025-07-06,Delivered,Credit Card,North,0.2,37.31,Kitchen,Male,West,Silver
O797516,C00470,P0028,4,33.69,2025-07-06,Delayed,PayPal,South,0.05,128.02,Outdoors,Female,North,Silver
O509022,C00030,P0027,1,24.93,2025-07-06,Delivered,Credit Card,Central,0.1,22.44,Outdoors,Male,North,Gold
O999356,C00009,P0012,4,21.05,2025-07-06,Delivered,PayPal,East,0.1,75.78,Cleaning,Female,South,Silver
O533620,C00342,P0006,2,23.72,2025-07-06,Delayed,Credit Card,South,0.0,47.44,Cleaning,Other,East,Unknown
O225517,C00064,P0029,2,22.96,2025-07-06,Delayed,PayPal,East,0.15,39.03,Cleaning,Female,Central,Gold
O108647,C00440,P0027,1,48.17,2025-07-06,Delivered,PayPal,South,0.05,45.76,Outdoors,Other,North,Gold
O929742,C00392,P0027,2,42.87,2025-07-06,Delivered,PayPal,Central,0.2,68.59,Outdoors,Female,West,Gold
O162074,C00161,P0003,1,27.98,2025-07-06,Delayed,Bank Transfer,West,0.1,25.18,Cleaning,Other,West,Silver
O590885,C00408,P0013,4,23.28,2025-07-06,Cancelled,Credit Card,East,0.1,83.81,Cleaning,Male,East,Bronze
O510792,C00411,P0017,5,24.72,2025-07-06,Delivered,PayPal,West,0.1,111.24,Personal Care,Male,East,Gold
O133621,C00218,P0021,1,48.83,2025-07-06,Delayed,Credit Card,Central,0.2,39.06,Kitchen,Female,West,Bronze
O438858,C00418,P0016,2,39.49,2025-07-06,Delivered,Credit Card,East,0.05,75.03,Cleaning,Male,North,Gold
O989255,C00331,P0029,4,49.75,2025-07-06,Cancelled,Bank Transfer,South,0.15,169.15,Cleaning,Female,West,Gold
O114649,C00071,P0020,3,14.61,2025-07-06,Delayed,PayPal,North,0.1,39.45,Cleaning,Male,Central,Gold
O760880,C00087,P0014,5,15.65,2025-07-06,Delayed,PayPal,Central,0.1,70.42,Outdoors,Female,North,Bronze
O746499,C00013,P0005,2,18.12,2025-07-06,Delayed,Bank Transfer,Central,0.2,28.99,Personal Care,Female,West,Gold
O524255,C00361,P0029,2,21.14,2025-07-06,Delayed,Credit Card,North,0.15,35.94,Cleaning,Female,West,Bronze
O342787,C00463,P0001,5,31.83,2025-07-06,Cancelled,Credit Card,Central,0.05,151.19,Storage,Other,West,Bronze
O586478,C00334,P0006,3,26.78,2025-07-06,Cancelled,Credit Card,South,0.15,68.29,Cleaning,Female,South,Gold
O529584,C00193,P0023,4,31.5,2025-07-06,Delayed,Bank Transfer,East,0.1,113.4,Outdoors,Female,South,Gold
O508684,C00195,P0021,5,25.91,2025-07-06,Delayed,Credit Card,East,0.1,116.6,Kitchen,Female,Central,Silver
O340256,C00127,P0003,3,30.92,2025-07-06,Cancelled,Credit Card,South,0.2,74.21,Cleaning,Female,East,Silver
O823802,C00435,P0030,2,10.6,2025-07-06,Delivered,Credit Card,East,0.1,19.08,Cleaning,Male,Central,Silver
O464028,C00488,P0027,2,14.38,2025-07-06,Cancelled,Credit Card,East,0.2,23.01,Outdoors,Male,North,Silver
O557598,C00010,P0002,5,26.68,2025-07-06,Delayed,Credit Card,East,0.2,106.72,Cleaning,Male,East,Gold
O605779,C00436,P0006,1,24.81,2025-07-06,Cancelled,Bank Transfer,West,0.2,19.85,Cleaning,Female,North,Gold
O929019,C00037,P0016,3,36.65,2025-07-06,Delivered,Credit Card,South,0.1,98.96,Cleaning,Female,East,Gold
O651251,C00227,P0010,4,30.88,2025-07-06,Delayed,Credit Card,North,0.2,98.82,Cleaning,Male,East,Bronze
O980769,C00174,P0021,4,23.17,2025-07-06,Delivered,Credit Card,West,0.0,92.68,Kitchen,Other,South,Bronze
O917827,C00355,P0015,5,41.87,2025-07-06,Cancelled,Credit Card,South,0.1,188.42,Storage,Female,East,Silver
O903573,C00119,P0027,2,16.89,2025-07-06,Delayed,Credit Card,West,0.2,27.02,Outdoors,Female,South,Silver
O584654,C00155,P0010,4,9.87,2025-07-06,Cancelled,Credit Card,Central,0.15,33.56,Cleaning,Male,South,Gold
O118589,C00420,P0025,2,20.49,2025-07-06,Cancelled,PayPal,North,0.0,40.98,Cleaning,Male,East,Bronze
O480843,C00038,P0030,3,38.27,2025-07-06,Delivered,Credit Card,West,0.0,114.81,Cleaning,Female,East,Gold
O927206,C00084,P0023,2,43.56,2025-07-06,Delayed,PayPal,East,0.15,74.05,Outdoors,Female,West,Gold
O974639,C00051,P0027,4,25.9,2025-07-06,Delayed,Credit Card,East,0.1,93.24,Outdoors,Female,East,Gold
O310604,C00372,P0018,2,17.65,2025-07-06,Delivered,Credit Card,South,0.05,33.53,Storage,Unknown,Unknown,Unknown
O461210,C00470,P0023,1,12.43,2025-07-06,Delayed,Bank Transfer,Central,0.15,10.57,Outdoors,Female,North,Silver
O952742,C00310,P0025,4,32.68,2025-07-06,Cancelled,PayPal,Central,0.1,117.65,Cleaning,Female,West,Gold
O103137,C00056,P0014,1,8.0,2025-07-06,Delayed,PayPal,North,0.15,6.8,Outdoors,Male,South,Bronze
O197307,C00431,P0011,3,31.28,2025-07-06,Delivered,Credit Card,East,0.05,89.15,Kitchen,Female,Central,Gold
O103512,C00407,P0020,2,28.25,2025-07-06,Delivered,Credit Card,South,0.1,50.85,Cleaning,Female,East,Gold
O128047,C00126,P0008,5,23.64,2025-07-06,Delayed,Bank Transfer,North,0.2,94.56,Storage,Female,West,Silver
O136608,C00190,P0010,3,42.72,2025-07-06,Cancelled,Credit Card,North,0.1,115.34,Cleaning,Male,Central,Gold
O547433,C00385,P0014,3,8.34,2025-07-06,Delayed,Credit Card,West,0.1,22.52,Outdoors,Male,South,Gold
O731844,C00446,P0011,1,21.9,2025-07-06,Delayed,Bank Transfer,South,0.0,21.9,Kitchen,Other,West,Silver
O628715,C00069,P0014,4,49.42,2025-07-06,Delayed,Credit Card,South,0.1,177.91,Outdoors,Female,North,Gold
O278880,C00216,P0007,3,25.82,2025-07-06,Delivered,Credit Card,South,0.1,69.71,Personal Care,Male,South,Bronze
O669855,C00335,P0010,4,34.02,2025-07-06,Delivered,PayPal,East,0.1,122.47,Cleaning,Male,South,Gold
O518324,C00411,P0022,5,42.38,2025-07-06,Delivered,Credit Card,West,0.15,180.12,Cleaning,Male,East,Gold
O345854,C00373,P0023,1,25.54,2025-07-06,Delivered,PayPal,Central,0.05,24.26,Outdoors,Male,Central,Gold
O866875,C00407,P0008,2,24.91,2025-07-06,Cancelled,Bank Transfer,East,0.1,44.84,Storage,Female,East,Gold
O103107,C00312,P0028,5,32.7,2025-07-06,Delivered,PayPal,North,0.05,155.32,Outdoors,Other,North,Gold
O130206,C00189,P0004,2,49.69,2025-07-06,Delivered,Credit Card,North,0.05,94.41,Kitchen,Male,North,Bronze
O413688,C00192,P0008,4,46.62,2025-07-06,Cancelled,Bank Transfer,West,0.2,149.18,Storage,Female,West,Gold
O794119,C00465,P0009,2,43.41,2025-07-06,Delivered,Bank Transfer,Central,0.05,82.48,Outdoors,Female,Central,Gold
O891476,C00228,P0029,2,45.88,2025-07-06,Delivered,Credit Card,South,0.1,82.58,Cleaning,Male,North,Silver
O128369,C00269,P0013,2,47.19,2025-07-06,Delayed,Bank Transfer,South,0.0,94.38,Cleaning,Male,Central,Gold
O530578,C00451,P0013,4,22.59,2025-07-06,Delayed,Credit Card,West,0.0,90.36,Cleaning,Female,North,Gold
O140946,C00251,UNKNOWN_PRODUCT,3,22.2,2025-07-06,Delivered,PayPal,East,0.05,63.27,Unknown,Male,North,Gold
O114870,C00470,P0003,3,45.46,2025-07-06,Delayed,Credit Card,East,0.05,129.56,Cleaning,Female,North,Silver
O361209,C00422,P0022,5,47.66,2025-07-06,Delayed,Credit Card,North,0.05,226.38,Cleaning,Other,North,Silver
O595014,C00149,P0002,2,49.87,2025-07-06,Delayed,Bank Transfer,West,0.1,89.77,Cleaning,Male,East,Gold
